stop_id,holiday_adjusted,other,weekday_only
26400,147,67,0
26410,147,67,0
26430,147,67,0
26450,147,67,0
26460,147,67,0
26480,290,135,0
26490,290,135,0
26510,442,199,0
26520,152,64,0
26560,152,64,0
26580,152,64,0
26590,152,64,0
26600,152,64,0
26641,450,200,0
26645,450,200,0
26665,450,200,0
26680,113,57,0
26689,113,57,0
26690,461,203,0
26693,113,57,0
26698,113,57,0
26700,113,57,0
26701,113,57,0
26702,113,57,0
26705,113,57,0
26715,348,146,0
26730,348,146,0
26760,157,67,0
26770,157,67,0
26780,157,67,0
26800,157,67,0
26840,157,67,0
26850,157,67,0
26860,447,201,0
26870,290,134,0
26885,290,134,0
26901,146,67,0
26920,146,67,0
26940,146,67,0
26965,146,67,0
26980,146,67,0
26999,146,67,0
27175,94,50,0
27180,47,25,0
27190,47,25,0
27200,47,25,0
27210,47,25,0
27230,47,25,0
27240,47,25,0
27260,47,25,0
27270,47,25,0
27290,47,25,0
27300,47,25,0
27310,47,25,0
27320,47,25,0
27335,186,93,0
27350,47,25,0
27360,47,25,0
27370,47,25,0
27380,47,25,0
27395,47,25,0
27420,306,156,0
27430,47,25,0
27480,47,25,0
27500,298,154,0
27510,47,25,0
27520,47,25,0
27530,47,25,0
27540,47,25,0
27560,47,25,0
27570,184,157,72
27590,184,157,72
27600,47,25,0
27610,47,25,0
27620,47,25,0
27630,47,25,0
27640,47,25,0
27660,47,25,0
27670,47,25,0
27690,47,25,0
27700,47,25,0
27720,47,25,0
27730,47,25,0
27745,47,25,0
28030,69,26,0
28040,69,26,0
28060,69,26,0
28080,69,26,0
28100,69,26,0
28120,69,26,0
28130,69,26,0
28140,69,26,0
28160,69,26,0
28180,69,26,0
28210,69,26,0
28230,69,26,0
28250,69,26,0
28255,152,64,0
28260,221,90,0
28265,152,64,0
28280,152,64,0
28285,69,26,0
28287,69,26,0
28300,152,64,0
28310,152,64,0
28350,157,67,0
28370,157,67,0
28374,68,26,0
28376,68,26,0
28390,157,67,0
28410,225,93,0
28415,157,67,0
28416,157,67,0
28425,68,26,0
28450,68,26,0
28470,68,26,0
28490,68,26,0
28510,68,26,0
28530,68,26,0
28540,68,26,0
28550,68,26,0
28575,68,26,0
28600,68,26,0
28630,68,26,0
28650,68,26,0
28670,68,26,0
28680,455,183,0
29091,293,134,0
29100,147,67,0
29110,147,67,0
29130,435,199,0
29213,185,78,0
29215,185,78,0
29217,185,78,0
29219,185,78,0
29220,185,78,0
29222,185,78,0
29223,185,78,0
29225,185,78,0
29231,329,145,0
29232,329,145,0
29234,185,78,0
29236,185,78,0
29238,175,79,0
29240,771,324,0
29242,300,135,0
29243,157,69,0
29244,176,79,0
29247,471,189,0
29248,175,79,0
29249,175,79,0
29251,176,79,0
29253,175,79,0
29254,176,79,0
29256,176,79,0
29257,175,79,0
29258,275,192,72
29259,275,192,72
29260,275,192,72
29261,275,192,72
29262,275,192,72
29266,247,183,72
29268,249,119,0
29270,277,180,0
29273,277,128,0
29274,277,128,0
29275,277,128,0
29276,277,128,0
29277,277,128,0
29278,175,80,0
29280,175,80,0
29300,174,80,0
29301,275,192,72
29320,175,80,0
29340,174,80,0
29350,174,80,0
29361,175,80,0
29380,174,80,0
29405,446,183,0
29420,623,258,0
29423,19,0,0
29431,19,1,0
29440,631,262,0
29455,185,78,0
29480,185,78,0
29500,185,78,0
29530,328,146,0
29540,185,78,0
29557,185,78,0
29581,185,78,0
29582,185,78,0
29600,185,78,0
29620,185,78,0
29630,185,78,0
29640,185,78,0
29650,185,78,0
29660,185,78,0
29680,185,78,0
29700,185,78,0
29720,185,78,0
29865,185,78,0
29889,146,67,0
29891,146,67,0
29920,438,202,0
29930,438,202,0
29950,146,67,0
29952,146,67,0
30122,225,106,0
30140,269,133,0
30160,269,133,0
30170,139,74,0
30171,139,74,0
30180,139,74,0
30190,139,74,0
30211,139,74,0
30220,139,74,0
30240,139,74,0
30250,139,74,0
30270,139,74,0
30290,139,74,0
30300,139,74,0
30310,139,74,0
30320,139,74,0
30330,139,74,0
30340,225,111,0
30360,225,111,0
30380,225,111,0
30390,225,111,0
30410,225,111,0
30430,225,111,0
30440,225,111,0
30453,180,75,0
30460,91,38,0
30480,91,38,0
30489,89,37,0
30490,91,38,0
30510,379,176,0
30520,91,38,0
30530,91,38,0
30538,155,72,0
30550,155,72,0
30570,155,72,0
30590,155,72,0
30600,155,72,0
30635,856,352,0
30670,152,69,0
30690,152,69,0
30700,152,69,0
30720,152,69,0
30748,152,69,0
30770,89,37,0
30790,376,177,0
30800,376,177,0
30820,89,37,0
30855,225,111,0
30870,225,111,0
30890,225,111,0
30910,225,111,0
30930,225,111,0
30950,225,111,0
30960,225,111,0
30970,143,76,0
30981,143,76,0
31010,143,76,0
31030,143,76,0
31050,143,76,0
31060,143,76,0
31070,143,76,0
31090,143,76,0
31111,143,76,0
31130,143,76,0
31131,143,76,0
31132,271,136,0
31134,277,136,0
31135,1,0,0
31136,225,106,0
31137,450,212,0
31140,87,48,0
31150,49,27,0
31160,48,25,0
31180,48,25,0
31190,48,25,0
31210,48,25,0
31220,48,25,0
31230,116,56,0
31240,116,56,0
31250,116,56,0
31260,116,56,0
31270,116,56,0
31280,116,56,0
31290,116,56,0
31300,116,56,0
31310,116,56,0
31320,116,56,0
31330,116,56,0
31340,48,25,0
31350,113,56,0
31360,113,56,0
31370,113,56,0
31380,113,56,0
31390,113,56,0
31400,113,56,0
31410,113,56,0
31420,113,56,0
31430,113,56,0
31440,113,56,0
31450,113,56,0
31460,113,56,0
31481,46,25,0
31500,46,25,0
31510,46,25,0
31530,46,25,0
31547,49,27,0
31550,46,25,0
31552,46,25,0
31560,235,100,0
31580,235,100,0
31590,235,100,0
31610,108,40,0
31613,108,40,0
31620,108,40,0
31630,108,40,0
31631,108,40,0
31641,108,40,0
31650,108,40,0
31660,144,64,0
31670,144,64,0
31680,225,102,0
31700,144,64,0
31720,144,64,0
31731,207,83,0
31736,232,91,0
31765,191,79,0
31791,191,79,0
31811,258,247,0
31818,191,74,0
31830,178,74,0
31850,178,74,0
31871,178,74,0
31890,178,74,0
31900,178,74,0
31910,178,74,0
31920,177,73,0
31930,177,73,0
31940,177,73,0
31950,177,73,0
31970,177,73,0
31990,177,73,0
32010,177,73,0
32011,178,74,0
32013,3,0,0
32030,186,79,0
32100,149,64,0
32120,226,99,0
32140,225,99,0
32150,149,64,0
32160,149,64,0
32165,110,41,0
32180,110,41,0
32182,110,41,0
32192,110,41,0
32200,110,41,0
32210,110,41,0
32215,110,41,0
32364,314,204,0
32371,142,142,0
32420,56,110,0
32421,56,110,0
32423,56,110,0
32425,56,110,0
32426,56,110,0
32427,56,110,0
32428,56,110,0
32429,56,110,0
32430,56,110,0
32431,56,110,0
32432,56,110,0
32433,56,110,0
32435,38,87,0
32436,38,87,0
32438,38,87,0
32439,38,87,0
32440,38,87,0
32441,38,87,0
32442,38,87,0
32443,38,87,0
32601,38,87,0
32610,38,87,0
32620,38,87,0
32630,38,87,0
32640,38,87,0
32660,38,87,0
33220,280,116,0
33221,127,124,0
34544,3,1,0
34640,92,38,0
34650,91,38,0
34680,91,38,0
34690,91,38,0
34700,91,38,0
34730,91,38,0
34740,91,38,0
34750,91,38,0
34760,91,38,0
34770,91,38,0
34780,91,38,0
34800,91,38,0
34820,91,38,0
34840,91,38,0
34860,91,38,0
34880,92,38,0
34910,89,37,0
34930,90,37,0
34940,89,37,0
34960,89,37,0
34980,89,37,0
35000,89,37,0
35020,89,37,0
35030,89,37,0
35050,89,37,0
35060,89,37,0
35070,89,37,0
35080,89,37,0
35100,89,37,0
35110,89,37,0
35120,89,37,0
35140,89,37,0
35149,90,37,0
35230,293,136,0
35231,149,69,0
35233,149,69,0
35250,149,69,0
35270,151,69,0
35290,253,112,0
35317,1139,510,0
35318,561,239,0
35319,12,0,0
35331,157,75,0
35332,158,75,0
35333,158,75,0
35334,158,75,0
35336,157,75,0
35338,157,75,0
35350,145,67,0
35380,145,67,0
35400,145,67,0
35420,145,67,0
35440,145,67,0
35530,294,136,0
35540,149,69,0
35550,149,69,0
35551,149,69,0
35570,306,136,0
35580,306,136,0
35600,149,69,0
35630,149,69,0
35660,299,144,0
35670,449,219,0
35691,149,69,0
35721,149,69,0
35770,0,69,0
35790,0,69,0
35800,147,0,0
35820,147,0,0
35821,147,70,0
35825,174,80,0
35850,147,70,0
35860,147,70,0
35890,147,70,0
35910,147,70,0
35940,147,70,0
35960,91,38,0
35979,91,38,0
35990,91,38,0
36090,70,27,0
36100,70,27,0
36110,70,27,0
36120,70,27,0
36140,70,27,0
36145,70,27,0
36155,70,27,0
36170,163,27,0
36180,163,27,0
36190,163,27,0
36300,194,83,0
36320,87,36,0
36330,87,36,0
36360,87,36,0
36370,87,36,0
36380,87,36,0
36390,26,0,0
36400,88,36,0
36410,88,36,0
36420,88,36,0
36440,88,36,0
36450,88,36,0
36470,88,36,0
36472,88,36,0
36480,88,36,0
36490,163,27,0
36500,163,27,0
36510,163,27,0
36520,163,27,0
36522,163,27,0
36525,132,0,0
36530,70,27,0
36540,70,27,0
36560,70,27,0
36580,70,27,0
36680,89,37,0
36690,89,37,0
36700,89,37,0
36711,89,37,0
36720,89,37,0
36730,146,71,0
36750,146,71,0
36752,137,132,72
36774,146,71,0
36791,146,71,0
36800,146,71,0
36830,146,71,0
36845,146,71,0
36860,146,0,0
36890,0,67,0
36910,0,67,0
36931,307,135,0
36940,307,135,0
36960,307,135,0
36961,145,67,0
36991,145,67,0
37020,145,67,0
37040,145,67,0
37060,145,67,0
37074,145,67,0
37078,297,131,0
37080,145,67,0
37081,297,131,0
37083,297,131,0
37086,145,67,0
37087,145,67,0
37088,145,67,0
37089,145,67,0
37090,87,36,0
37100,141,142,0
37110,141,142,0
37120,54,106,0
37130,229,178,0
37140,142,142,0
37150,87,36,0
37160,87,36,0
37170,87,36,0
37180,87,36,0
37200,87,36,0
37220,177,73,0
37350,145,0,0
37352,145,0,0
37353,145,0,0
37359,293,136,0
37360,144,67,0
37381,144,67,0
37400,145,67,0
37410,144,67,0
37420,144,67,0
37430,144,67,0
37440,144,67,0
37450,144,67,0
37460,144,67,0
37470,144,67,0
37480,144,67,0
37490,144,67,0
37500,144,67,0
37510,144,67,0
37520,19,0,0
37530,19,0,0
37540,19,0,0
37550,19,0,0
37560,19,0,0
37570,19,0,0
37571,19,0,0
37600,19,0,0
37748,19,0,0
37749,19,1,0
37750,19,1,0
37760,19,1,0
37770,19,1,0
37780,19,1,0
37790,19,1,0
37800,19,1,0
37810,19,1,0
37820,19,1,0
37830,19,1,0
37840,19,1,0
37841,144,67,0
37846,163,68,0
37849,162,68,0
37850,162,68,0
37860,162,68,0
37870,162,68,0
37880,143,68,0
37890,143,68,0
37900,143,68,0
37910,143,68,0
37920,143,68,0
37930,143,68,0
37940,143,68,0
37950,143,68,0
37970,143,68,0
37980,143,68,0
37990,143,68,0
38000,143,68,0
38020,143,68,0
38022,149,0,0
38024,149,0,0
38050,143,65,0
38060,143,65,0
38080,143,65,0
38090,143,65,0
38100,143,65,0
38110,143,65,0
38145,294,136,0
38160,294,136,0
38180,137,61,0
38200,137,61,0
38220,137,61,0
38235,137,69,0
38240,137,61,0
38260,137,61,0
38350,19,0,0
38370,19,0,0
38390,19,1,0
38410,19,1,0
38530,135,61,0
38550,135,61,0
38567,136,70,0
38570,135,61,0
38590,135,61,0
38610,135,61,0
38620,293,136,0
38650,293,136,0
38653,211,136,0
38670,144,67,0
38680,144,67,0
38700,144,67,0
38720,144,67,0
38730,144,67,0
38810,144,67,0
38840,103,37,0
38850,103,37,0
38870,103,37,0
38890,103,37,0
38900,103,37,0
38910,103,37,0
38920,103,37,0
38930,103,37,0
38962,103,37,0
39230,101,38,0
39240,101,38,0
39250,101,38,0
39260,101,38,0
39270,101,38,0
39290,101,38,0
39310,101,38,0
39320,101,38,0
39332,101,38,0
39334,101,38,0
39336,103,37,0
39340,101,38,0
39341,103,37,0
39350,143,65,0
39420,13,0,0
39428,13,0,0
39429,13,0,0
39431,194,83,0
39438,13,0,0
39439,13,0,0
39440,13,0,0
39441,13,0,0
39442,13,0,0
39443,13,0,0
39445,13,0,0
39446,13,0,0
39447,13,0,0
39448,13,0,0
39450,13,0,0
39451,13,0,0
39452,13,0,0
39453,13,0,0
39454,13,0,0
39455,13,0,0
39456,13,0,0
39458,3,0,0
39459,3,0,0
39460,3,0,0
39461,3,0,0
39462,3,0,0
39463,3,0,0
39464,3,0,0
39465,3,0,0
39466,3,0,0
39467,3,0,0
39468,3,0,0
39469,3,0,0
39470,3,0,0
39471,3,0,0
39472,3,0,0
39473,3,0,0
39475,5,0,0
39476,5,0,0
39477,5,0,0
39479,5,0,0
39480,5,0,0
39490,5,0,0
39500,5,0,0
39510,5,0,0
39520,5,0,0
39530,5,0,0
39540,5,0,0
39550,5,0,0
39560,5,0,0
39750,5,0,0
39760,5,0,0
39770,5,0,0
39790,13,0,0
39800,13,0,0
39810,13,0,0
39820,13,0,0
39830,13,0,0
39840,13,0,0
39850,13,0,0
39860,13,0,0
39870,13,0,0
39880,13,0,0
39890,13,0,0
39900,13,0,0
39910,13,0,0
39920,13,0,0
39930,13,0,0
39940,13,0,0
39955,13,0,0
39965,13,0,0
39976,214,91,0
39980,219,91,0
39983,198,82,0
39990,219,91,0
40010,87,36,0
40012,87,36,0
40016,70,27,0
40018,70,27,0
40020,70,27,0
40030,152,64,0
40032,152,64,0
40035,152,64,0
40038,152,64,0
40040,152,64,0
40042,152,64,0
40044,152,64,0
40046,152,64,0
40049,346,142,0
40050,350,146,0
40052,157,67,0
40054,157,67,0
40056,157,67,0
40058,157,67,0
40060,157,67,0
40065,157,67,0
40068,157,67,0
40070,157,67,0
40073,113,56,0
40077,116,56,0
40078,68,31,0
40093,71,33,0
40097,71,33,0
40101,71,33,0
40103,74,32,0
40125,74,32,0
40801,4,0,0
40802,4,0,0
40804,4,0,0
40806,4,0,0
40807,4,0,0
40811,87,36,0
40812,87,36,0
40813,87,36,0
40823,87,36,0
40825,87,36,0
40826,87,36,0
40828,87,36,0
40871,257,104,0
40873,257,104,0
40876,257,104,0
40880,108,40,0
40881,108,40,0
40882,108,40,0
40885,108,40,0
40890,108,40,0
40892,108,40,0
40894,108,40,0
40896,108,40,0
40898,108,40,0
40900,108,40,0
40999,108,40,0
41000,110,41,0
41010,110,41,0
41020,110,41,0
41030,110,41,0
41040,110,41,0
41060,110,41,0
41080,110,41,0
41119,88,36,0
41121,88,36,0
41122,88,36,0
41123,88,36,0
41124,88,36,0
41125,88,36,0
41126,88,36,0
41128,88,36,0
41131,87,36,0
41134,87,36,0
41135,87,36,0
41136,87,36,0
41137,87,36,0
41138,87,36,0
41237,88,36,0
41247,88,36,0
41248,88,36,0
41251,88,36,0
41255,275,113,0
41270,195,77,0
41280,195,77,0
41290,195,77,0
41300,195,77,0
41320,79,35,0
41340,196,78,0
41350,196,78,0
41360,196,78,0
41370,196,78,0
41380,196,78,0
41390,196,78,0
41430,149,69,0
41450,145,67,0
41740,685,319,0
41750,431,214,0
41760,288,138,0
41780,288,138,0
41800,288,138,0
41805,288,138,0
41819,288,138,0
41830,288,138,0
41850,288,138,0
41870,288,138,0
41880,288,138,0
41890,139,74,0
41900,155,64,0
41902,42,9,0
41904,144,76,0
41908,144,76,0
41930,149,64,0
41940,163,64,0
41950,163,64,0
41955,23,0,0
41965,183,73,0
41970,293,192,0
41980,284,138,0
41981,8,0,0
41982,177,113,0
41986,140,74,0
41987,33,9,0
41988,107,65,0
41989,33,9,0
41990,152,64,0
42000,152,64,0
42010,144,64,0
42048,287,140,0
42050,287,140,0
42070,287,140,0
42080,287,140,0
42091,287,140,0
42105,287,140,0
42120,287,140,0
42130,287,140,0
42140,287,140,0
42200,30,20,0
42210,30,20,0
42240,29,20,0
42250,29,20,0
42351,33,12,0
42358,64,31,0
42370,64,31,0
42380,64,31,0
42390,64,31,0
42400,64,31,0
42420,64,31,0
42500,66,32,0
42520,66,32,0
42540,66,32,0
42550,66,32,0
42560,66,32,0
42570,66,32,0
42576,130,63,0
42585,33,12,0
42650,30,10,0
42660,30,10,0
42670,30,10,0
42680,30,10,0
43020,74,31,0
43030,74,31,0
43050,74,31,0
43060,74,31,0
43070,74,31,0
43080,75,32,0
43090,75,32,0
43095,149,63,0
43100,75,32,0
43110,75,32,0
43130,75,32,0
43706,139,68,0
43710,140,68,0
43712,139,68,0
43714,139,68,0
43716,139,68,0
43720,139,68,0
43724,139,68,0
43728,139,68,0
43765,216,171,72
43770,137,132,72
43778,137,132,72
43782,137,132,72
43784,137,132,72
43788,138,132,72
43792,137,132,72
44968,8,0,0
44969,8,0,0
44970,8,0,0
44972,8,0,0
44974,8,0,0
44976,8,0,0
44977,8,0,0
44978,8,0,0
44980,8,0,0
45010,8,0,0
45020,8,0,0
45021,8,0,0
45022,8,0,0
45023,8,0,0
45024,8,0,0
45070,80,33,0
45080,80,33,0
45090,80,33,0
45101,74,32,0
45110,154,65,0
45120,154,65,0
45130,154,65,0
45140,154,65,0
45145,82,32,0
45170,8,0,0
45175,74,32,0
45180,74,32,0
45190,74,32,0
45191,86,32,0
45219,86,32,0
45230,74,32,0
45240,74,32,0
45260,74,32,0
45270,74,32,0
45280,170,65,0
45285,156,46,0
45288,156,46,0
45301,82,33,0
45303,106,33,0
45305,221,66,0
45320,589,268,0
45340,123,58,0
45350,123,58,0
45360,139,74,0
45375,139,74,0
45390,139,74,0
45400,139,74,0
45410,139,74,0
45430,139,74,0
45440,139,74,0
45441,139,74,0
45442,139,74,0
45451,139,74,0
45452,139,74,0
45453,139,74,0
45460,139,74,0
45610,89,37,0
45630,89,37,0
45648,180,75,0
45649,225,111,0
45651,314,148,0
45670,225,111,0
45680,225,111,0
45692,139,74,0
45700,139,74,0
45731,139,74,0
45732,139,74,0
45740,257,104,0
45751,257,104,0
45770,155,72,0
45780,155,72,0
45790,155,72,0
45800,155,72,0
45810,155,72,0
45820,155,72,0
45840,155,72,0
45850,155,72,0
45870,152,69,0
45880,152,69,0
45900,152,69,0
45910,152,69,0
45920,152,69,0
45940,152,69,0
45960,152,69,0
46022,254,105,0
46025,254,105,0
46040,143,76,0
46061,143,76,0
46080,143,76,0
46092,225,111,0
46101,225,111,0
46110,225,111,0
46130,91,38,0
46150,91,38,0
46165,91,38,0
46221,143,76,0
46233,143,76,0
46234,143,76,0
46235,143,76,0
46294,143,76,0
46330,143,76,0
46331,143,76,0
46350,143,76,0
46365,143,76,0
46380,143,76,0
46390,143,76,0
46410,143,76,0
46420,128,60,0
46430,128,60,0
46440,605,271,0
46450,459,206,0
46463,103,63,0
46464,251,118,0
46465,201,75,0
46466,152,46,0
46468,152,46,0
46472,160,46,0
46474,159,66,0
46476,13,0,0
46477,327,152,0
46478,218,97,0
46479,164,59,0
46480,71,33,0
46490,71,33,0
46500,71,33,0
46504,146,65,0
46505,144,65,0
46510,71,33,0
46520,84,33,0
46530,84,33,0
46541,230,98,0
46550,71,33,0
46560,71,33,0
46565,79,33,0
46570,8,0,0
46575,8,0,0
46578,146,65,0
46579,144,65,0
46580,146,65,0
46585,144,65,0
46590,146,65,0
46595,144,65,0
46600,157,66,0
46610,157,66,0
46620,157,66,0
46630,157,66,0
46640,86,33,0
46650,86,33,0
46660,86,33,0
46670,86,33,0
46672,86,33,0
46674,86,33,0
46720,8,0,0
46730,8,0,0
46766,4,2,0
46769,61,12,0
46770,33,7,0
46773,33,7,0
46776,7,0,0
46785,7,0,0
46791,32,7,0
46792,31,7,0
46800,32,7,0
46818,5,0,0
46819,2,0,0
46822,13,0,0
46830,32,7,0
46840,32,7,0
46850,32,7,0
46870,32,7,0
46871,33,7,0
46880,32,7,0
46888,32,7,0
46890,32,7,0
47080,33,7,0
47110,33,7,0
47120,31,7,0
47165,6,0,0
47175,6,0,0
47200,52,47,0
47202,26,24,0
47203,26,23,0
47204,26,24,0
47205,26,23,0
47206,26,23,0
47230,25,7,0
47235,8,0,0
47240,33,7,0
47255,35,14,0
47260,104,35,0
47263,113,68,0
47270,109,51,0
47275,109,51,0
47280,109,51,0
47320,57,34,0
47330,57,34,0
47340,57,34,0
47360,57,34,0
47369,52,47,0
47370,83,57,0
47390,83,57,0
47400,83,57,0
47403,78,41,0
47404,78,41,0
47405,78,41,0
47406,78,41,0
47407,78,41,0
47410,83,57,0
47412,78,41,0
47413,78,41,0
47415,78,41,0
47416,11,6,0
47417,78,41,0
47419,52,18,0
47420,57,34,0
47430,57,34,0
47440,57,34,0
47450,57,34,0
47451,57,34,0
47460,57,34,0
47470,57,34,0
47480,57,34,0
47490,57,34,0
47510,57,34,0
47520,57,34,0
47530,57,34,0
47540,57,34,0
47550,57,34,0
47570,57,34,0
47580,57,34,0
47590,57,34,0
47600,57,34,0
47610,57,34,0
47620,57,34,0
47630,57,34,0
47646,294,141,0
47660,185,82,0
47719,194,83,0
47740,155,72,0
47750,75,34,0
47760,75,34,0
47770,75,34,0
47780,75,34,0
47790,75,34,0
47809,75,34,0
47820,75,34,0
47840,75,34,0
47850,75,34,0
47872,75,34,0
47890,162,70,0
47900,75,34,0
47920,75,34,0
47931,75,34,0
47970,9,0,0
47972,9,0,0
47973,30,20,0
47974,30,20,0
48280,76,34,0
48290,76,34,0
48310,164,70,0
48311,164,70,0
48330,76,34,0
48346,76,34,0
48360,76,34,0
48370,76,34,0
48390,76,34,0
48398,76,34,0
48410,76,34,0
48430,76,34,0
48440,76,34,0
48451,76,34,0
48460,76,34,0
48470,152,69,0
48550,56,34,0
48570,56,34,0
48580,56,34,0
48590,56,34,0
48600,56,34,0
48610,56,34,0
48620,56,34,0
48630,56,34,0
48640,56,34,0
48660,56,34,0
48670,56,34,0
48680,56,34,0
48690,56,34,0
48710,56,34,0
48720,56,34,0
48730,56,34,0
48740,56,34,0
48741,56,34,0
48750,56,34,0
48760,56,34,0
48770,56,34,0
48780,56,34,0
48790,82,58,0
48800,82,58,0
48810,82,58,0
48820,56,34,0
48840,56,34,0
48860,56,34,0
48870,56,34,0
48880,56,34,0
48920,108,52,0
48925,108,52,0
48930,108,52,0
48949,203,97,0
48950,56,34,0
48960,56,34,0
48972,52,17,0
48974,52,17,0
48978,52,17,0
48980,52,17,0
48990,52,17,0
49011,52,17,0
49050,52,17,0
49060,52,17,0
49070,52,17,0
49080,52,17,0
49100,52,17,0
49110,52,17,0
49120,52,17,0
49133,52,17,0
49150,52,17,0
49160,52,17,0
49169,52,17,0
49180,52,17,0
49190,52,17,0
49290,237,107,0
49301,237,107,0
49350,88,36,0
49356,80,38,0
49358,80,38,0
49360,88,36,0
49362,80,38,0
49367,80,38,0
49370,80,38,0
49380,80,38,0
49390,80,38,0
49400,80,38,0
49410,80,38,0
49420,80,38,0
49430,80,38,0
49440,80,38,0
49450,80,38,0
49460,80,38,0
49470,80,38,0
49480,80,38,0
49490,167,74,0
49500,167,74,0
49510,167,74,0
49520,167,74,0
49530,167,74,0
49540,167,74,0
49550,167,74,0
49552,87,36,0
49553,88,36,0
49554,87,36,0
49555,88,36,0
49556,87,36,0
49557,88,36,0
49558,87,36,0
49561,88,36,0
49562,87,36,0
49563,88,36,0
49564,87,36,0
49565,88,36,0
49566,87,36,0
49567,88,36,0
49568,87,36,0
49571,88,36,0
49572,87,36,0
49574,87,36,0
49576,87,36,0
49577,88,36,0
49580,80,38,0
49585,164,70,0
49586,162,70,0
49588,162,70,0
49592,87,36,0
49595,88,36,0
49599,80,38,0
49610,80,38,0
49630,80,38,0
49660,80,38,0
49670,80,38,0
49690,80,38,0
49700,80,38,0
49710,80,38,0
49720,80,38,0
49724,76,35,0
49725,76,35,0
49726,76,35,0
49730,80,38,0
49731,80,38,0
49732,80,38,0
49733,80,38,0
49739,76,35,0
49740,76,35,0
49750,76,35,0
49753,76,35,0
49754,80,38,0
49755,76,35,0
49757,76,35,0
49758,80,38,0
49760,76,35,0
49770,76,35,0
49775,80,38,0
49780,76,35,0
49810,76,35,0
49820,76,35,0
49840,76,35,0
49860,164,71,0
49870,164,71,0
49880,164,71,0
49900,164,71,0
49910,164,71,0
49920,164,71,0
49930,76,35,0
49940,76,35,0
49950,76,35,0
49960,76,35,0
49970,76,35,0
49980,76,35,0
50010,76,35,0
50020,76,35,0
50030,76,35,0
50050,76,35,0
50060,76,35,0
50061,76,35,0
50062,76,35,0
50063,76,35,0
50064,76,35,0
50065,76,35,0
50075,87,36,0
50125,144,73,0
50130,234,104,0
50140,234,104,0
50145,234,104,0
50250,52,18,0
50260,52,18,0
50270,52,18,0
50280,52,18,0
50290,52,18,0
50310,52,18,0
50320,52,18,0
50330,52,18,0
50340,52,18,0
50350,52,18,0
50360,52,18,0
50370,52,18,0
50380,52,18,0
50390,52,18,0
50445,52,18,0
50450,52,18,0
50461,52,18,0
50462,52,18,0
50466,52,18,0
50468,52,18,0
50480,263,132,0
50703,30,20,0
50707,30,20,0
50709,30,20,0
50712,157,78,0
50714,57,34,0
50717,93,54,0
50720,37,20,0
50724,29,20,0
50725,29,20,0
50726,29,20,0
50727,29,20,0
50728,29,20,0
50730,37,20,0
50731,30,20,0
50732,30,20,0
50733,30,20,0
50734,30,20,0
50735,37,20,0
50740,72,43,0
50741,72,43,0
50755,57,34,0
50758,37,20,0
50760,37,20,0
50761,37,20,0
50770,37,20,0
50772,110,63,0
50774,120,58,0
50779,160,81,0
50781,29,20,0
50783,29,20,0
50787,29,20,0
51301,26,0,0
51310,26,0,0
51330,52,0,0
51350,26,0,0
51360,26,0,0
51370,26,0,0
51380,26,0,0
51390,26,0,0
51400,26,0,0
51403,194,83,0
51410,26,0,0
51459,194,83,0
51471,194,83,0
51520,194,83,0
51551,185,82,0
51552,194,83,0
51581,194,83,0
51600,194,83,0
51615,194,83,0
51651,194,83,0
51728,75,34,0
51740,75,34,0
51760,75,34,0
51770,75,34,0
51780,75,34,0
51790,75,34,0
51800,75,34,0
51810,75,34,0
51820,75,34,0
51830,75,34,0
51834,75,34,0
51870,152,69,0
51877,76,34,0
51882,76,34,0
51890,76,34,0
51900,76,34,0
51910,76,34,0
51920,76,34,0
51930,76,34,0
51940,76,34,0
51960,76,34,0
51970,76,34,0
51972,76,34,0
52030,185,82,0
52051,185,82,0
52081,185,82,0
52120,185,82,0
52140,185,82,0
52200,185,82,0
52240,185,82,0
52261,185,82,0
52281,185,82,0
52300,316,138,0
52301,150,76,0
52302,26,0,0
52303,194,83,0
52304,484,219,0
52305,208,103,0
52306,260,104,0
52353,18,0,0
52380,26,0,0
52400,26,0,0
52410,26,0,0
52411,26,0,0
52636,93,42,0
52637,93,42,0
52638,93,42,0
52639,93,42,0
52710,52,17,0
52720,52,17,0
52800,203,97,0
53050,30,20,0
53054,30,20,0
53056,30,20,0
53058,30,20,0
53070,110,41,0
53072,110,41,0
53380,52,18,0
53400,52,18,0
53420,52,18,0
53501,88,39,0
53502,88,39,0
53504,9,0,0
53505,88,39,0
53508,63,34,0
53511,88,39,0
53526,29,20,0
53530,29,20,0
53532,29,20,0
53536,29,20,0
53538,29,20,0
53550,194,85,0
53706,26,0,0
53720,294,141,0
53740,294,141,0
53850,87,36,0
53860,87,36,0
53870,162,70,0
53910,88,36,0
53946,52,18,0
53975,316,138,0
53978,26,0,0
53979,26,0,0
54000,8,0,0
54001,8,0,0
54002,8,0,0
54003,8,0,0
54005,8,0,0
54010,8,0,0
54015,8,0,0
54020,8,0,0
54025,8,0,0
54030,8,0,0
54035,8,0,0
54045,8,0,0
54050,8,0,0
54055,8,0,0
54060,8,0,0
54065,8,0,0
54070,8,0,0
54075,8,0,0
54080,8,0,0
54085,8,0,0
54090,8,0,0
54095,8,0,0
54100,8,0,0
54105,8,0,0
54110,8,0,0
54115,8,0,0
54120,8,0,0
54125,8,0,0
54130,8,0,0
