stop_id,holiday_adjusted,other,weekday_only,stop_name
46466,152,46,0,S Grady Way & Wells Ave S
46468,152,46,0,Main Ave S & S 4th St
46472,160,46,0,Mill Ave S & Houser Way S
46474,159,66,0,Mill Ave S & S 2nd St
46477,327,152,0,Renton Transit Center - Bay 2
46478,218,97,0,Renton Transit Center - Bay 3
46479,164,59,0,Renton Transit Center - Bay 4
46480,71,33,0,Park Ave N & Bronson Way N
46490,71,33,0,Park Ave N & N 2nd St
46500,71,33,0,Park Ave N & N 3rd St
46504,146,65,0,N 10th St & Garden Ave N
46505,144,65,0,N 10th St & Park Ave N
46510,71,33,0,Park Ave N & N 4th St
46520,84,33,0,Park Ave N & N 6th St
46530,84,33,0,Park Ave N & N 8th St
46541,230,98,0,Southport Dr N & Garden Ave N
46550,71,33,0,NE Sunset Blvd & Edmonds Ave NE
46560,71,33,0,NE Sunset Blvd & Harrington Ave NE
46565,79,33,0,NE Sunset Blvd & NE 10th St
46578,146,65,0,Logan Ave N & N 3rd St
46579,144,65,0,Logan Ave N & N 3rd St
46580,146,65,0,Logan Ave N & N 6th St
46585,144,65,0,Logan Ave N & N 6th St
46590,146,65,0,Logan Ave N & N 10th St
46595,144,65,0,Logan Ave N & N 10th St
46600,157,66,0,NE 12th St & Lynnwood Ave NE
46610,157,66,0,NE 12th St & Pierce Pl NE
46620,157,66,0,NE 12th St & Redmond Ave NE
46630,157,66,0,NE 12th St & NE 11th Pl
46640,86,33,0,Union Ave NE & NE 12th St
46650,86,33,0,Union Ave NE & NE 11th St
46660,86,33,0,Union Ave NE & NE 10th St
46670,86,33,0,Union Ave NE & NE 8th St
46672,86,33,0,Union Ave NE & NE 7th St
46674,86,33,0,Union Ave NE & NE 6th St
46766,4,2,0,Vashon Ferry Dock & 103rd Ave SW
46769,61,12,0,Vashon Ferry Dock & 103rd Ave SW
46770,33,7,0,Vashon Hwy SW & SW Burton Dr
46773,33,7,0,Vashon Hwy SW & SW 158th St
46791,32,7,0,Vashon Hwy SW & SW 204th St
46792,31,7,0,Vashon Hwy SW & SW 204th St
46800,32,7,0,Vashon Hwy SW & SW 188th St
46830,32,7,0,Vashon Hwy SW & SW 178th St
46840,32,7,0,Vashon Hwy SW & SW Bank Rd
46850,32,7,0,Vashon Hwy SW & SW 171st St
46870,32,7,0,Vashon Hwy SW & SW 158th St
46871,33,7,0,Vashon Hwy SW & Burma Rd SW
46880,32,7,0,Vashon Hwy SW & SW 156th St
46888,32,7,0,Vashon Hwy SW & SW 132nd Pl
46890,32,7,0,Vashon Hwy SW & Burma Rd SW
47080,33,7,0,Vashon Hwy SW & SW 156th St
47110,33,7,0,Vashon Hwy SW & SW 171st St
47120,31,7,0,Vashon Hwy SW & SW 178th St
47200,52,47,0,S 200th St & 28th Ave S
47202,26,24,0,24th Ave S & S 208th St
47203,26,23,0,24th Ave S & S 208th St
47204,26,24,0,24th Ave S & S 210th St
47205,26,23,0,24th Ave S & S 211th St
47206,26,23,0,24th Ave S & S 216th St
47230,25,7,0,Vashon Hwy SW & SW Burton Dr
47240,33,7,0,Vashon Hwy SW & SW Bank Rd
47255,35,14,0,SW Tahlequah Rd & Sr 163
47260,104,35,0,Highline College Rdwy & S 240th St
47263,113,68,0,Highline College
47270,109,51,0,S 240th St & 21st Ave S
47275,109,51,0,S 240th St & 18th Pl S
47280,109,51,0,S 240th St & 16th Ave S
47320,57,34,0,Marine View Dr S & S 240th St
47330,57,34,0,Marine View Dr S & Judson Park
47340,57,34,0,Marine View Dr S & S 234th Pl
47360,57,34,0,Marine View Dr S & S 230th St
47369,52,47,0,7th Ave S & S 226th St
47370,83,57,0,Marine View Dr S & S 226th St
47390,83,57,0,Marine View Dr S & S 223rd St
47400,83,57,0,Marine View Dr S & S 220th St
47403,78,41,0,S 216th St & 24th Ave S
47404,78,41,0,S 216th St & 20th Ave S
47405,78,41,0,S 216th St & 14th Ave S
47406,78,41,0,S 216th St & 11th Ave S
47407,78,41,0,S 216th St & Wesley Terrace Entrance
47410,83,57,0,Marine View Dr S & S 218th St
47412,78,41,0,S 216th St & Wesley Terrace Entrance
47413,78,41,0,S 216th St & 11th Ave S
47415,78,41,0,S 216th St & 14th Ave S
47416,11,6,0,Wesley Terrace
47417,78,41,0,S 216th St & 20th Ave S
47419,52,18,0,S 216th St & 24th Ave S
47420,57,34,0,S 216th St & 5th Ave S
47430,57,34,0,1st Pl S & S 216th St
47440,57,34,0,1st Ave S & S 213th St
47450,57,34,0,1st Ave S & S 211th St
47451,57,34,0,1st Ave S & S 210th St
47460,57,34,0,1st Ave S & S 208th St
47470,57,34,0,1st Ave S & S 206th St
47480,57,34,0,1st Ave S & S 202nd St
47490,57,34,0,1st Ave S & S 199th St
47510,57,34,0,1st Ave S & S 194th St
47520,57,34,0,1st Ave S & S 192nd St
47530,57,34,0,1st Ave S & Normandy Park Dr SW
47540,57,34,0,1st Ave S & S 186th St
47550,57,34,0,1st Ave S & SW 185th St
47570,57,34,0,1st Ave S & SW Normandy Rd
47580,57,34,0,1st Ave S & S 176th St
47590,57,34,0,1st Ave S & S 170th St
47600,57,34,0,1st Ave S & S 168th St
47610,57,34,0,1st Ave S & SW 164th Pl
47620,57,34,0,1st Ave S & S 160th St
47630,57,34,0,1st Ave S & SW 158th St
47646,294,141,0,SW 156th St & 2nd Ave SW
47660,185,82,0,SW 150th St & 6th Ave SW
47719,194,83,0,SW 150th St & 6th Ave SW
47740,155,72,0,1st Ave S & S 146th St
47750,75,34,0,1st Ave S & S 143rd St
47760,75,34,0,1st Ave S & S 140th St
47770,75,34,0,1st Ave S & S 138th St
47780,75,34,0,1st Ave S & S 136th St
47790,75,34,0,1st Ave S & S 132nd St
47809,75,34,0,1st Ave S & S 128th St
47820,75,34,0,1st Ave S & S 124th St
47840,75,34,0,1st Ave S & S 120th St
47850,75,34,0,1st Ave S & S 116th St
47872,75,34,0,SW 112th St & 1st Ave SW
47890,162,70,0,4th Ave SW & SW 110th St
47900,75,34,0,4th Ave SW & SW 108th St
47920,75,34,0,4th Ave SW & SW 104th St
47931,75,34,0,SW 102nd St & 4th Ave SW
47973,30,20,0,S 272nd St & I-5
47974,30,20,0,S 272nd St & S Star Lake Rd
48280,76,34,0,4th Ave SW & SW 102nd St
48290,76,34,0,4th Ave SW & SW 104th St
48310,164,70,0,4th Ave SW & SW 108th St
48311,164,70,0,4th Ave SW & SW 110th St
48330,76,34,0,SW 112th St & 2nd Ln SW
48346,76,34,0,1st Ave S & SW 112th St
48360,76,34,0,1st Ave S & SW 116th St
48370,76,34,0,1st Ave S & SW 119th St
48390,76,34,0,1st Ave S & SW 124th St
48398,76,34,0,1st Ave S & SW 128th St
48410,76,34,0,1st Ave S & SW 130th Pl
48430,76,34,0,1st Ave S & SW 136th St
48440,76,34,0,1st Ave S & SW 138th St
48451,76,34,0,1st Ave S & SW 140th St
48460,76,34,0,1st Ave S & SW 143rd St
48470,152,69,0,1st Ave S & SW 146th St
48550,56,34,0,1st Ave S & SW 156th St
48570,56,34,0,1st Ave S & SW 160th St
48580,56,34,0,1st Ave S & SW 164th Pl
48590,56,34,0,1st Ave S & SW 168th St
48600,56,34,0,1st Ave S & S 170th St
48610,56,34,0,1st Ave S & SW 176th St
48620,56,34,0,1st Ave S & SW 178th St
48630,56,34,0,1st Ave S & SW Normandy Rd
48640,56,34,0,1st Ave S & SW 185th St
48660,56,34,0,1st Ave S & SW 186th St
48670,56,34,0,1st Ave S & Normandy Park Dr SW
48680,56,34,0,1st Ave S & SW 192nd St
48690,56,34,0,1st Ave S & SW 194th St
48710,56,34,0,1st Ave S & S 199th St
48720,56,34,0,1st Ave S & SW 202nd St
48730,56,34,0,1st Ave S & S 206th St
48740,56,34,0,1st Ave S & SW 208th St
48741,56,34,0,1st Ave S & S 210th St
48750,56,34,0,1st Ave S & SW 211th St
48760,56,34,0,1st Ave S & S 213th St
48770,56,34,0,S 216th Pl & S 216th St
48780,56,34,0,S 216th Pl & 4th Pl S
48790,82,58,0,Marine View Dr S & S 218th St
48800,82,58,0,Marine View Dr S & S 220th St
48810,82,58,0,Marine View Dr S & S 223rd St
48820,56,34,0,Marine View Dr S & S 226th St
48840,56,34,0,Marine View Dr S & S 230th St
48860,56,34,0,Marine View Dr S & S 234th Pl
48870,56,34,0,Marine View Dr S & S 236th St
48880,56,34,0,Marine View Dr S & S 240th St
48920,108,52,0,S 240th St & 17th Ave S
48925,108,52,0,S 240th St & 18th Pl S
48930,108,52,0,S 240th St & 21st Ave S
48949,203,97,0,Pacific Hwy S & S 240th St
48950,56,34,0,Pacific Hwy S & S 240th St
48960,56,34,0,Pacific Hwy S & Kent Des Moines Rd
48972,52,17,0,16th Ave S & 17th Pl S
48974,52,17,0,Kent Des Moines Rd & 20th Ave S
48978,52,17,0,Kent Des Moines Rd & 21st Ave S
48980,52,17,0,24th Ave S & S 230th St
48990,52,17,0,24th Ave S & S 226th St
49011,52,17,0,24th Ave S & S 223rd St
49050,52,17,0,Des Moines Memorial Dr S & S 212th St
49060,52,17,0,Des Moines Memorial Dr S & S 210th St
49070,52,17,0,Des Moines Memorial Dr S & S 208th St
49080,52,17,0,Des Moines Memorial Dr S & S 206th St
49100,52,17,0,Des Moines Memorial Dr S & S 202nd St
49110,52,17,0,S 200th St & Des Moines Memorial Dr S
49120,52,17,0,8th Ave S & S 200th St
49133,52,17,0,8th Ave S & S 198th St
49150,52,17,0,8th Ave S & S 194th St
49160,52,17,0,8th Ave S & S 192nd St
49169,52,17,0,8th Ave S & S 189th St
49180,52,17,0,8th Ave S & S 186th St
49190,52,17,0,8th Ave S & Des Moines Memorial Dr S
49290,237,107,0,S 156th St & Des Moines Memorial Dr S
49301,237,107,0,S 156th St & 2nd Ave S
49350,88,36,0,42nd Ave S & S 152nd St
49356,80,38,0,S 146th St & 4th Ave S
49358,80,38,0,S 146th St & 5th Pl S
49360,88,36,0,42nd Ave S & S 148th St
49362,80,38,0,S 146th St & 8th Ave S
49367,80,38,0,S 146th St & 11th Ave S
49370,80,38,0,Des Moines Memorial Dr S & S 144th St
49380,80,38,0,Des Moines Memorial Dr S & S 140th St
49390,80,38,0,Des Moines Memorial Dr S & S 138th St
49400,80,38,0,Des Moines Memorial Dr S & S 136th St
49410,80,38,0,Des Moines Memorial Dr S & S 134th St
49420,80,38,0,Des Moines Memorial Dr S & S 132nd St
49430,80,38,0,Des Moines Memorial Dr S & S 128th St
49440,80,38,0,S 128th St & Roseberg Ave S
49450,80,38,0,S 128th St & 20th Ave S
49460,80,38,0,S 128th St & 22nd Ave S
49470,80,38,0,S 128th St & 24th Ave S
49480,80,38,0,S 128th St & 26th Ave S
49490,167,74,0,Military Rd S & S 128th St
49500,167,74,0,Military Rd S & S 125th Pl
49510,167,74,0,Military Rd S & S 123rd St
49520,167,74,0,Military Rd S & S 121st Pl
49530,167,74,0,S 120th St & 23rd Ave S
49540,167,74,0,S 120th St & 22nd Ave S
49550,167,74,0,S 120th St & Roseberg Ave S
49552,87,36,0,Glendale Way S & Des Moines Memorial Dr S
49553,88,36,0,Glendale Way S & S 118th St
49554,87,36,0,Glendale Way S & 16th Ave S
49555,88,36,0,S 112th St & 14th Ave S
49556,87,36,0,S 112th St & 14th Ave S
49557,88,36,0,S 112th St & 10th Ave S
49558,87,36,0,S 112th St & 10th Ave S
49561,88,36,0,S 112th St & 8th Ave S
49562,87,36,0,S 112th St & 8th Ave S
49563,88,36,0,5th Ave S & 4th Pl S
49564,87,36,0,5th Ave S & 4th Pl S
49565,88,36,0,S 116th St & 5th Ave S
49566,87,36,0,S 116th St & 5th Ave S
49567,88,36,0,S 116th St & 3rd Ave S
49568,87,36,0,S 116th St & 3rd Ave S
49571,88,36,0,SW 116th St & 1st Ave S
49572,87,36,0,SW 116th St & 1st Ave S
49574,87,36,0,SW 108th St & 4th Ave SW
49576,87,36,0,SW 108th St & 8th Ave SW
49577,88,36,0,SW 108th St & 8th Ave SW
49580,80,38,0,Des Moines Memorial Dr S & S 120th St
49585,164,70,0,8th Ave SW & SW 102nd St
49586,162,70,0,8th Ave SW & SW 102nd St
49588,162,70,0,8th Ave SW & SW 99th St
49592,87,36,0,8th Ave SW & SW 104th St
49595,88,36,0,8th Ave SW & SW 106th St
49599,80,38,0,Des Moines Memorial Dr S & S 116th St
